epoch,train_loss,val_loss,val_mcc,val_auc,val_prauc,val_thr_mcc,selected_score
1,0.44390600004998765,0.39652212308003354,0.6123684058674776,0.8966086530780728,0.9093966398920655,0.56103515625,0.6123684058674776
2,0.2860972047737329,0.39562777831004214,0.6148600657757434,0.8967865502069401,0.9093716697534517,0.6015625,0.6148600657757434
3,0.27523406425325,0.40347080735059887,0.6155278324181602,0.8967834216048362,0.9094540644156344,0.62548828125,0.6155278324181602
4,0.27451141060578943,0.4065199150488927,0.615647164906226,0.8968003160561977,0.9094688010928335,0.6240234375,0.615647164906226
5,0.27435108709453354,0.4071007531422835,0.6158090047323361,0.8968558607766288,0.9096047168721487,0.63525390625,0.6158090047323361
6,0.27423677276266684,0.4073861860311948,0.6160944165508409,0.8968857509598069,0.909659169585251,0.62353515625,0.6160944165508409
7,0.27413604666691016,0.40696308933771574,0.6156429377148233,0.89691944359785,0.9096404058304272,0.63037109375,0.6156429377148233
8,0.2740615058948498,0.40730016048137957,0.6156429377148233,0.8969609818073232,0.9097274081499653,0.63134765625,0.6156429377148233
9,0.27397309715795043,0.4081396689781776,0.6157599211717166,0.8969830264190715,0.9094965316235115,0.63720703125,0.6157599211717166
10,0.2738041446940734,0.4065435459980598,0.6155965021868094,0.8970197032621983,0.9095214011955569,0.634765625,0.6155965021868094
11,0.2737021710317914,0.4064268103012672,0.615647164906226,0.8970469942990131,0.9095604960911216,0.61669921875,0.615647164906226
12,0.2735831654898011,0.4056793795182155,0.6161494357855203,0.8971918245102581,0.9096968464527663,0.62548828125,0.6161494357855203
13,0.2718276157237516,0.40349339980345506,0.6170842862190582,0.897754106506857,0.9100109118089752,0.51318359375,0.6170842862190582
14,0.2692957105908063,0.40582579603561986,0.6167222956421163,0.8981337262729223,0.9102744040258907,0.62255859375,0.6167222956421163
15,0.2670144273502992,0.4059284421113821,0.6181146042974671,0.8983002641695352,0.910317981301101,0.494873046875,0.6181146042974671
16,0.26607233654744555,0.41014357484303987,0.6175169174587253,0.8984356123097882,0.9104781530169989,0.48388671875,0.6175169174587253
17,0.2646722548668928,0.4060012147976802,0.6161056633164858,0.8982271030126416,0.9104058686862635,0.6650390625,0.6161056633164858
18,0.2633174193082469,0.4116180447431711,0.6160958291824573,0.8985618153054294,0.9106472233576701,0.66259765625,0.6160958291824573
19,0.2622620448617652,0.40601885318756104,0.6197233523149888,0.8980119995849067,0.9104572663324058,0.56884765625,0.6197233523149888
20,0.26119411301494827,0.401355314713258,0.620850181793853,0.8969038005873301,0.909922469335862,0.5849609375,0.620850181793853
21,0.2605585517859695,0.41199467273858875,0.6157792758623705,0.898769410088115,0.9109530348466659,0.57666015625,0.6157792758623705
22,0.2600625505541811,0.40507830335543704,0.6185426595611219,0.8981816660836236,0.9107351731874568,0.5771484375,0.6185426595611219
23,0.258420666698182,0.4076479191963489,0.6173380314111011,0.8983788161485157,0.9108318389561331,0.6103515625,0.6173380314111011
24,0.2576224417379587,0.4106851311830374,0.6180374915370112,0.898837517349302,0.9111257070887788,0.58984375,0.6180374915370112
25,0.25630584359169006,0.4128900101551643,0.6177657294609894,0.8985977701634555,0.911031861774173,0.61181640625,0.6177657294609894
26,0.2553819131733167,0.40830734830636245,0.6183107684251465,0.8982608437830247,0.9108882926307447,0.60498046875,0.6183107684251465
27,0.2549803506324787,0.4113937020301819,0.6181309739929866,0.8986743487164933,0.9110565086617841,0.703125,0.6181309739929866
28,0.2536270947444557,0.4063498561198895,0.6198546009424177,0.8976113459862345,0.9105564630438333,0.6591796875,0.6198546009424177
29,0.2532574444419087,0.4087078594244443,0.6192835497190464,0.8984255045183753,0.9110441330561834,0.681640625,0.6192835497190464
30,0.2521043477377089,0.4104334987126864,0.6199978428355635,0.8983367966156419,0.9110200492544703,0.64892578125,0.6199978428355635
31,0.25071505184220794,0.41444071898093593,0.6210658693103275,0.8977923717172059,0.9105582909427066,0.70849609375,0.6210658693103275
32,0.25080236836825265,0.41460804297373843,0.6208210906940789,0.8984169850941843,0.9110183420361083,0.65625,0.6208210906940789
33,0.24869311180445228,0.4210414748925429,0.6213677298105367,0.898865000915477,0.9113058735858219,0.689453125,0.6213677298105367
34,0.24831962246115846,0.4128905145021585,0.6195688474646488,0.8977347573061523,0.9105934230346165,0.5556640625,0.6195688474646488
35,0.24714793441909375,0.4090672708474673,0.6193429155421433,0.8966886008949149,0.9101293329749114,0.6240234375,0.6193429155421433
36,0.24537096534034994,0.42239908988659197,0.6178114137180382,0.8986478759294596,0.9111462300524003,0.6142578125,0.6178114137180382
37,0.24444323084732095,0.4221867804343884,0.6211565131780981,0.8983183619293984,0.9109093634933244,0.6142578125,0.6211565131780981
38,0.24449883563683764,0.4148255701248462,0.619852020217971,0.8974254588889169,0.9103408912102596,0.61376953125,0.619852020217971
39,0.24271212326418054,0.4153411090373993,0.6192557483222147,0.8965048797529,0.9095459241271083,0.63623046875,0.6192557483222147
40,0.24158338671273524,0.4152905024014987,0.6193823282057955,0.8958402684013306,0.9095329463533659,0.63818359375,0.6193823282057955
41,0.24063417315483093,0.41524919409018296,0.6169450052693336,0.8957564218649433,0.9094777652677776,0.62255859375,0.6169450052693336
42,0.2400333446146238,0.41902125569490284,0.6208637701799051,0.8968332385767999,0.9096772023979727,0.62939453125,0.6208637701799051
43,0.23851073201340023,0.4212380280861488,0.6181506352011313,0.8967112230947438,0.9095361069351028,0.60546875,0.6181506352011313
44,0.23758561496097264,0.42601069578757655,0.6172439646881127,0.896706698654778,0.9093656848695221,0.65185546875,0.6172439646881127
45,0.23635219067040056,0.430066133920963,0.619093490805796,0.8962466016161299,0.9080927138305976,0.60205078125,0.619093490805796
46,0.2350691013997144,0.4356371003847856,0.6172135395739328,0.8964020690745287,0.9084431877757435,0.59033203125,0.6172135395739328
47,0.2342690549569555,0.424271264901528,0.6169566939657768,0.8952119007018273,0.9079287440363442,0.59765625,0.6169566939657768
48,0.2328293056476234,0.42877134680747986,0.6183209349935439,0.8954147303828466,0.9081692127467337,0.57470703125,0.6183209349935439
49,0.2328738266288644,0.4203252654809218,0.6150110694925163,0.8933515857584491,0.9067255217668209,0.64013671875,0.6150110694925163
50,0.23116908229813718,0.43862008819213283,0.6178058266028724,0.8960175879421172,0.9076516535366397,0.623046875,0.6178058266028724
51,0.23071296011457348,0.4371989896664253,0.6189468844519098,0.8956629007282039,0.9073857770542119,0.56396484375,0.6189468844519098
52,0.2291357183810508,0.438226376588528,0.617326971300223,0.8946914457087419,0.9071126435199495,0.5673828125,0.617326971300223
53,0.2273936506250117,0.43559226622948277,0.6147008471550798,0.8939410625271829,0.9061564260551368,0.60400390625,0.6147008471550798
54,0.2263127302769387,0.4338393027965839,0.6163786167787968,0.8935152357146584,0.9058828475578321,0.5947265625,0.6163786167787968
55,0.2254350322602999,0.4446419316988725,0.6176180829908745,0.8940754961529747,0.9063031361457005,0.59130859375,0.6176180829908745
56,0.22495458828340661,0.43559715839532703,0.6142210591848057,0.893282612115141,0.9055459929531735,0.58349609375,0.6142210591848057
57,0.22409230869005223,0.4433957361257993,0.6162283081918254,0.893842728156437,0.9062578250381867,0.5712890625,0.6162283081918254
58,0.22185318319514247,0.4357751974692711,0.6127614183871549,0.8919593578221695,0.9051702026442165,0.57666015625,0.6127614183871549
